customer_id,txn_date,txn_amount,customer_balance
179,2020-02-09,638,4344
179,2020-02-10,384,4728
179,2020-02-15,443,5862
179,2020-02-15,691,5862
179,2020-03-05,300,6902
179,2020-03-05,740,6902
179,2020-03-11,831,7733
179,2020-03-14,688,8421
179,2020-03-17,283,8704
179,2020-03-19,597,9301
179,2020-03-20,516,9817
179,2020-03-27,969,10786
179,2020-03-31,675,11461
180,2020-01-09,670,670
180,2020-01-13,556,1226
180,2020-01-25,952,2178
180,2020-02-26,970,3148
180,2020-03-15,996,4144
180,2020-04-05,371,4515
181,2020-01-13,865,865
181,2020-01-15,176,1041
181,2020-01-17,370,1411
181,2020-01-22,669,2080
181,2020-01-26,165,2245
181,2020-01-29,870,3115
181,2020-02-06,712,3827
181,2020-02-10,674,4501
181,2020-02-13,880,5381
181,2020-02-17,673,6054
181,2020-02-24,576,6630
181,2020-02-25,596,7226
181,2020-02-26,789,8015
181,2020-03-12,349,8364
181,2020-03-22,365,8729
181,2020-03-23,384,9113
181,2020-03-24,339,9452
181,2020-03-27,360,9812
182,2020-01-08,97,97
182,2020-02-04,868,965
182,2020-02-23,447,1412
182,2020-02-24,321,1733
182,2020-02-25,600,2333
182,2020-03-16,798,3131
182,2020-04-01,239,3370
182,2020-04-05,923,4293
183,2020-01-22,101,101
183,2020-01-28,392,493
183,2020-01-29,743,1236
183,2020-01-31,992,2228
183,2020-02-09,435,2700
183,2020-02-09,37,2700
183,2020-02-12,876,3576
183,2020-02-13,983,4559
183,2020-02-28,858,5417
183,2020-03-07,862,6460
183,2020-03-07,181,6460
183,2020-03-09,275,6735
183,2020-03-18,684,7419
183,2020-03-23,352,7771
183,2020-04-01,706,8499
183,2020-04-01,22,8499
183,2020-04-10,173,8672
183,2020-04-11,738,9410
183,2020-04-15,596,10006
184,2020-01-27,472,472
184,2020-02-02,952,1424
184,2020-02-06,807,2231
184,2020-02-10,61,2292
184,2020-02-15,713,3480
184,2020-02-15,475,3480
184,2020-02-17,649,4129
184,2020-03-08,483,4612
184,2020-03-09,220,4832
184,2020-03-10,541,5373
184,2020-03-13,45,5418
184,2020-03-26,910,6328
184,2020-04-03,253,6581
184,2020-04-12,590,7171
184,2020-04-20,129,7300
184,2020-04-24,880,8920
184,2020-04-24,740,8920
185,2020-01-29,626,626
185,2020-02-01,786,1412
185,2020-02-04,193,1605
185,2020-02-10,143,1748
185,2020-02-14,640,2388
185,2020-02-27,447,2835
185,2020-03-08,401,3236
185,2020-03-21,791,4027
185,2020-03-27,642,4669
185,2020-03-30,738,5407
185,2020-04-07,366,5773
185,2020-04-08,224,6518
185,2020-04-08,521,6518
185,2020-04-12,466,7809
185,2020-04-12,825,7809
185,2020-04-15,917,8726
185,2020-04-20,499,9225
185,2020-04-22,884,10109
185,2020-04-24,848,10957
186,2020-01-17,968,968
186,2020-01-27,351,1319
186,2020-01-31,83,1402
186,2020-02-03,368,1770
186,2020-02-09,354,2124
186,2020-02-14,259,2383
186,2020-02-25,267,2650
186,2020-02-27,833,3483
186,2020-03-05,780,4263
186,2020-03-06,93,4356
186,2020-03-09,943,5299
186,2020-03-11,130,5429
186,2020-03-23,641,6070
186,2020-03-25,798,6868
186,2020-03-27,488,7356
186,2020-04-07,640,7996
186,2020-04-08,490,9229
186,2020-04-08,743,9229
186,2020-04-12,247,9476
187,2020-01-26,599,1409
187,2020-01-26,810,1409
187,2020-02-05,523,1932
187,2020-02-16,254,2186
187,2020-02-19,439,2625
187,2020-02-22,48,2673
187,2020-03-04,753,3426
187,2020-03-21,791,4217
187,2020-03-23,137,4354
187,2020-04-06,928,5282
187,2020-04-18,140,5422
188,2020-01-13,601,601
188,2020-01-22,340,941
188,2020-01-27,632,1573
188,2020-01-29,259,1832
188,2020-01-31,72,1904
188,2020-02-11,809,2713
188,2020-02-15,459,3172
188,2020-02-20,770,3942
188,2020-02-24,699,4641
188,2020-03-06,743,5384
188,2020-03-10,587,5971
188,2020-03-29,314,6285
188,2020-03-30,491,6776
188,2020-04-02,473,7249
188,2020-04-07,54,7303
189,2020-01-11,304,304
189,2020-01-12,373,677
189,2020-01-22,302,979
189,2020-01-27,861,1840
189,2020-01-30,956,2796
189,2020-02-03,870,3666
189,2020-02-06,393,4059
189,2020-03-17,726,4785
189,2020-03-18,462,5247
189,2020-03-22,718,5965
190,2020-01-26,14,14
190,2020-02-19,445,459
190,2020-03-06,449,908
190,2020-03-24,513,1421
190,2020-04-06,655,2076
191,2020-01-16,769,769
191,2020-01-20,863,1632
191,2020-02-02,143,1775
191,2020-02-10,469,2244
191,2020-03-26,270,2514
191,2020-04-09,157,2671
192,2020-01-20,906,906
192,2020-01-22,735,1641
192,2020-01-30,885,2526
192,2020-02-04,686,3212
192,2020-02-12,360,3572
192,2020-02-14,640,5289
192,2020-02-14,405,5289
192,2020-02-14,672,5289
192,2020-02-22,773,6062
192,2020-02-24,949,7053
192,2020-02-24,42,7053
192,2020-02-26,355,7408
192,2020-02-28,663,8071
192,2020-02-29,154,8225
192,2020-03-04,694,8919
192,2020-03-17,250,9169
192,2020-03-21,746,9915
192,2020-03-23,938,10853
192,2020-03-27,253,11106
192,2020-03-31,585,11691
192,2020-04-13,756,12447
193,2020-01-12,689,689
193,2020-03-02,203,892
194,2020-01-28,137,137
194,2020-02-01,634,1556
194,2020-02-01,785,1556
194,2020-02-18,965,2521
194,2020-02-29,36,2557
194,2020-03-01,454,3011
194,2020-03-02,695,3706
194,2020-03-06,532,4238
194,2020-03-10,475,5482
194,2020-03-10,769,5482
194,2020-03-14,220,5702
194,2020-03-15,392,6094
194,2020-03-16,601,6695
194,2020-03-24,705,7400
194,2020-04-04,941,8341
194,2020-04-05,347,8688
194,2020-04-13,269,8957
194,2020-04-24,12,8969
195,2020-01-19,489,489
195,2020-03-23,83,572
196,2020-01-13,734,734
196,2020-02-04,512,1246
196,2020-02-11,736,1982
196,2020-02-21,337,2319
196,2020-03-25,87,2406
197,2020-01-22,203,203
197,2020-01-26,649,852
197,2020-02-08,825,1677
197,2020-02-09,964,2641
197,2020-02-23,415,3848
197,2020-02-23,792,3848
197,2020-02-29,345,4193
197,2020-03-07,922,5115
197,2020-03-10,852,5967
197,2020-03-14,356,6323
197,2020-03-20,970,7293
197,2020-03-25,994,8287
197,2020-03-31,137,9079
197,2020-03-31,655,9079
197,2020-04-02,39,9118
197,2020-04-08,963,10081
197,2020-04-11,257,11517
197,2020-04-11,733,11517
197,2020-04-11,446,11517
197,2020-04-16,904,12421
197,2020-04-17,88,12509
198,2020-01-17,571,571
198,2020-01-20,143,714
198,2020-01-28,716,1430
198,2020-02-02,248,1678
198,2020-02-15,303,1981
198,2020-02-16,110,2294
198,2020-02-16,203,2294
198,2020-02-29,598,2892
198,2020-03-08,15,2907
198,2020-03-17,714,3621
198,2020-03-20,498,4119
198,2020-03-21,460,4579
198,2020-03-25,553,5132
198,2020-03-30,221,5353
198,2020-04-15,496,5849
199,2020-01-20,530,530
199,2020-02-01,687,1217
199,2020-02-07,672,1889
199,2020-03-06,529,2418
199,2020-04-02,661,3079
199,2020-04-07,455,3534
200,2020-01-29,997,997
200,2020-02-07,201,1198
200,2020-02-11,609,1807
200,2020-02-18,904,2711
200,2020-02-20,448,3159
200,2020-02-24,183,3342
200,2020-03-09,143,3485
200,2020-03-10,685,4170
200,2020-03-19,873,5186
200,2020-03-19,143,5186
200,2020-04-13,247,5433
200,2020-04-24,308,5741
201,2020-01-02,646,646
201,2020-01-20,564,1210
201,2020-01-25,442,2284
201,2020-01-25,632,2284
201,2020-01-26,655,2939
201,2020-02-05,261,3200
201,2020-02-24,78,3278
201,2020-02-28,92,3370
201,2020-03-02,988,4358
201,2020-03-03,889,5247
201,2020-03-04,610,5857
201,2020-03-05,135,5992
201,2020-03-09,808,6800
201,2020-03-12,941,7741
201,2020-03-17,362,8103
201,2020-03-18,787,8890
201,2020-03-19,523,9413
202,2020-01-06,446,446
202,2020-01-18,763,1209
202,2020-01-21,213,1422
202,2020-02-06,24,1498
202,2020-02-06,52,1498
202,2020-02-17,977,2475
202,2020-02-18,680,3155
202,2020-02-20,431,3586
202,2020-02-23,266,3852
202,2020-03-02,291,4143
202,2020-03-13,527,4938
202,2020-03-13,268,4938
202,2020-03-18,135,5740
202,2020-03-18,667,5740
202,2020-03-27,390,6130
202,2020-03-29,934,7064
202,2020-03-31,157,7221
203,2020-01-06,970,970
203,2020-01-08,318,1288
203,2020-01-09,650,1938
203,2020-01-18,812,2750
203,2020-01-20,789,3539
203,2020-01-25,293,3832
203,2020-01-29,4,3836
203,2020-02-05,57,3893
203,2020-02-07,862,4755
203,2020-02-17,670,5425
203,2020-02-21,622,6047
203,2020-02-26,416,6463
203,2020-02-27,133,6596
203,2020-02-29,639,7235
203,2020-03-07,647,7882
203,2020-03-10,358,8240
203,2020-03-14,510,8750
203,2020-03-16,404,9154
203,2020-03-27,169,9323
203,2020-03-29,520,9843
203,2020-03-31,608,10451
203,2020-04-04,24,10475
204,2020-01-28,749,749
204,2020-02-24,290,1039
204,2020-03-25,548,1587
204,2020-04-04,306,1893
205,2020-01-02,608,608
205,2020-01-07,361,969
205,2020-01-12,671,1640
205,2020-01-13,296,1936
205,2020-01-14,300,2236
205,2020-01-17,895,3131
205,2020-01-19,743,3874
205,2020-01-21,451,4325
205,2020-01-24,249,4574
205,2020-02-02,342,4916
205,2020-02-03,767,6366
205,2020-02-03,683,6366
205,2020-02-07,432,6798
205,2020-02-14,217,7015
205,2020-02-15,116,7131
205,2020-02-16,745,7876
205,2020-02-20,560,8436
205,2020-02-22,587,9023
205,2020-03-15,144,9167
206,2020-01-09,811,811
206,2020-01-12,429,1240
206,2020-01-14,169,1409
206,2020-01-18,768,2177
206,2020-01-19,340,2517
206,2020-02-22,734,3251
206,2020-03-02,766,4017
206,2020-03-07,168,4185
206,2020-03-08,183,4368
206,2020-03-15,915,5283
206,2020-03-18,516,5799
206,2020-03-26,738,6537
206,2020-03-29,428,6965
206,2020-03-30,311,7276
206,2020-04-04,400,7676
207,2020-01-26,322,322
207,2020-02-04,754,1076
207,2020-02-12,45,1121
207,2020-02-14,373,1494
207,2020-02-23,902,2396
207,2020-02-28,948,3344
207,2020-03-01,237,3581
207,2020-03-02,668,4249
207,2020-03-06,224,4473
207,2020-03-09,536,5009
207,2020-03-17,317,5326
207,2020-04-11,798,6124
207,2020-04-13,340,6464
208,2020-01-19,537,537
208,2020-02-04,131,668
208,2020-04-17,955,1623
209,2020-01-23,160,160
209,2020-01-24,363,523
209,2020-01-25,904,1427
209,2020-01-30,903,2330
209,2020-02-22,738,3068
209,2020-02-24,174,3242
209,2020-03-01,430,3672
209,2020-03-08,522,4194
209,2020-03-14,909,6016
209,2020-03-14,913,6016
209,2020-03-21,66,6082
209,2020-03-30,522,6604
209,2020-04-03,501,7105
209,2020-04-19,584,7689
210,2020-01-19,708,708
210,2020-01-20,103,811
210,2020-01-29,751,1562
210,2020-02-05,883,2445
210,2020-02-06,486,2931
210,2020-02-16,17,2948
210,2020-02-19,358,3573
210,2020-02-19,267,3573
210,2020-02-21,678,4251
210,2020-02-23,422,4673
210,2020-02-26,203,5455
210,2020-02-26,579,5455
210,2020-02-27,64,5519
210,2020-03-06,926,6445
210,2020-03-09,782,7227
210,2020-03-11,662,7889
210,2020-03-12,698,8587
210,2020-03-26,491,9078
210,2020-03-31,673,9751
210,2020-04-08,517,10268
211,2020-01-19,485,485
211,2020-01-24,407,1421
211,2020-01-24,529,1421
211,2020-02-02,658,2079
211,2020-02-10,244,2323
211,2020-02-17,718,3842
211,2020-02-17,801,3842
211,2020-02-26,735,4577
211,2020-03-02,296,4873
211,2020-03-05,791,5664
211,2020-03-16,141,5805
211,2020-03-17,631,6436
211,2020-03-20,79,7337
211,2020-03-20,822,7337
211,2020-03-21,856,8193
211,2020-03-23,278,8471
211,2020-03-28,814,9285
211,2020-04-03,333,9618
211,2020-04-12,526,10144
212,2020-01-02,336,336
212,2020-01-13,159,495
212,2020-01-21,482,977
212,2020-01-23,31,1008
212,2020-02-14,740,1748
212,2020-02-19,235,1983
212,2020-02-25,442,2425
212,2020-02-26,127,2552
212,2020-02-28,16,2568
212,2020-02-29,395,2963
212,2020-03-02,683,3646
212,2020-03-04,453,5009
212,2020-03-04,910,5009
212,2020-03-12,74,5083
212,2020-03-14,521,5604
212,2020-03-22,500,6104
212,2020-03-31,961,7065
213,2020-01-17,421,421
213,2020-01-21,942,1363
213,2020-01-22,265,1628
213,2020-01-28,547,2175
213,2020-02-08,143,2318
213,2020-02-10,196,2514
213,2020-02-13,949,3463
213,2020-02-15,229,3692
213,2020-02-23,187,3879
213,2020-03-21,562,4441
213,2020-03-23,4,4988
213,2020-03-23,543,4988
213,2020-04-14,533,5521
214,2020-01-14,325,325
214,2020-01-20,191,516
214,2020-01-21,940,1456
214,2020-01-31,21,1477
214,2020-02-12,645,2122
214,2020-02-21,626,2748
214,2020-02-22,233,2981
214,2020-02-23,438,3419
214,2020-03-02,698,4117
214,2020-03-04,116,4233
214,2020-03-05,780,5013
214,2020-04-06,546,5559
214,2020-04-07,918,6477
214,2020-04-10,347,6824
215,2020-01-27,822,822
215,2020-02-13,157,979
215,2020-02-15,813,1792
215,2020-02-21,34,1826
215,2020-02-25,966,2792
215,2020-02-28,978,3770
215,2020-03-05,212,3982
215,2020-03-13,861,4843
215,2020-04-16,283,5126
216,2020-01-04,140,707
216,2020-01-04,567,707
216,2020-01-05,721,1806
216,2020-01-05,378,1806
216,2020-01-10,673,2479
216,2020-01-15,763,3242
216,2020-01-30,479,3721
216,2020-02-02,913,4634
216,2020-02-06,889,5523
216,2020-02-12,201,5724
216,2020-02-14,766,6490
216,2020-02-23,780,7270
216,2020-02-29,306,7576
216,2020-03-09,931,8507
216,2020-03-17,648,9155
216,2020-03-21,181,9336
216,2020-03-26,320,10006
216,2020-03-26,350,10006
216,2020-04-01,982,10988
217,2020-01-08,783,783
217,2020-01-09,281,1064
217,2020-01-17,847,2578
217,2020-01-17,667,2578
217,2020-01-23,188,2766
217,2020-02-01,304,3070
217,2020-02-13,874,3944
217,2020-02-15,15,3959
217,2020-02-16,909,4868
217,2020-02-17,299,5167
217,2020-02-21,475,5642
217,2020-02-23,582,6224
217,2020-02-26,99,6323
217,2020-02-29,622,6945
217,2020-03-13,555,7500
217,2020-03-15,713,8213
217,2020-03-25,487,8700
217,2020-03-26,35,8735
217,2020-03-27,951,9686
217,2020-03-31,585,10271
218,2020-01-29,208,208
218,2020-02-09,805,1013
218,2020-02-12,697,1710
218,2020-02-13,933,2643
218,2020-02-16,142,2785
218,2020-02-28,749,3534
218,2020-03-02,146,3680
218,2020-03-03,1000,4680
218,2020-03-04,67,4747
218,2020-03-05,33,4780
218,2020-03-08,583,6137
218,2020-03-08,774,6137
218,2020-03-10,829,6966
218,2020-03-13,894,7860
218,2020-03-15,766,8706
218,2020-03-15,80,8706
218,2020-03-19,333,9039
218,2020-03-22,494,9533
218,2020-03-23,228,9761
218,2020-04-04,835,10596
218,2020-04-10,80,10676
218,2020-04-19,877,11553
219,2020-01-06,419,693
219,2020-01-06,274,693
219,2020-01-10,20,713
219,2020-02-13,142,855
219,2020-02-15,428,1283
219,2020-02-17,609,1892
219,2020-02-24,282,2174
219,2020-02-26,93,2267
219,2020-02-27,256,2523
219,2020-02-28,614,3137
219,2020-03-01,1000,4137
219,2020-03-21,502,4639
219,2020-03-22,489,5128
219,2020-03-24,291,5419
219,2020-03-29,253,5672
219,2020-04-03,802,6474
220,2020-01-21,307,307
220,2020-02-02,776,1083
220,2020-02-09,465,1548
220,2020-02-16,514,2062
220,2020-02-26,418,2480
220,2020-03-19,579,3059
220,2020-03-23,350,3409
220,2020-03-29,972,4381
220,2020-04-01,326,4707
220,2020-04-05,657,5364
220,2020-04-06,762,6126
220,2020-04-13,164,6290
221,2020-01-06,147,147
221,2020-01-17,112,259
221,2020-01-21,14,273
221,2020-01-23,256,529
221,2020-01-24,883,1412
221,2020-02-24,508,1920
221,2020-02-27,411,2331
221,2020-03-07,312,3070
221,2020-03-07,427,3070
221,2020-03-08,136,3206
221,2020-03-14,175,3381
222,2020-01-11,311,311
222,2020-01-25,57,368
222,2020-01-27,289,657
222,2020-02-04,245,902
222,2020-02-17,925,1827
222,2020-02-19,567,3034
222,2020-02-19,640,3034
222,2020-02-21,97,3131
222,2020-03-08,861,3992
222,2020-04-09,396,4388
223,2020-01-11,431,431
223,2020-01-14,813,1244
223,2020-01-23,948,2192
223,2020-01-26,336,2528
223,2020-01-27,268,2796
223,2020-01-31,32,2828
223,2020-02-02,956,3784
223,2020-02-12,540,4324
223,2020-03-01,364,4688
223,2020-03-05,822,5510
223,2020-03-06,956,6466
223,2020-03-11,24,6490
223,2020-03-18,139,6629
223,2020-03-20,257,6886
223,2020-03-26,846,7732
223,2020-03-29,572,8329
223,2020-03-29,25,8329
223,2020-04-06,490,9689
223,2020-04-06,870,9689
223,2020-04-09,332,10021
224,2020-01-21,487,487
224,2020-02-13,491,978
224,2020-02-14,765,1743
224,2020-02-20,899,2642
224,2020-02-22,336,2978
224,2020-03-12,907,3885
224,2020-03-13,883,4768
224,2020-03-26,486,5254
224,2020-03-28,910,6164
224,2020-03-31,927,7091
224,2020-04-04,212,7303
225,2020-01-10,280,280
225,2020-02-13,489,769
225,2020-02-29,858,1627
225,2020-03-11,567,2194
225,2020-03-26,75,2269
225,2020-03-28,106,2375
226,2020-01-11,854,854
226,2020-01-17,762,1616
226,2020-01-19,930,2546
226,2020-01-23,529,3075
226,2020-01-29,671,3746
226,2020-02-01,485,4231
226,2020-02-06,427,4658
226,2020-02-12,200,5924
226,2020-02-12,47,5924
226,2020-02-12,262,5924
226,2020-02-12,757,5924
226,2020-02-25,560,6484
226,2020-02-26,336,6820
226,2020-03-14,479,7299
226,2020-03-18,946,8565
226,2020-03-18,320,8565
226,2020-03-25,429,8994
226,2020-03-30,231,9225
226,2020-03-31,278,9503
226,2020-04-01,356,9859
226,2020-04-03,73,9932
226,2020-04-07,854,10786
227,2020-01-07,468,468
227,2020-01-12,819,1287
227,2020-01-24,271,1558
227,2020-02-03,872,2430
227,2020-02-24,449,2879
227,2020-03-01,537,3416
227,2020-03-10,393,3809
227,2020-03-16,559,4368
227,2020-03-21,106,4474
227,2020-03-22,482,4956
227,2020-04-04,825,5781
228,2020-01-10,294,294
228,2020-02-27,547,841
228,2020-03-28,760,1601
228,2020-03-30,711,2312
229,2020-01-23,180,180
229,2020-01-30,441,621
229,2020-02-19,997,1618
229,2020-03-16,915,2533
230,2020-01-21,675,675
230,2020-01-28,176,851
230,2020-02-08,108,959
230,2020-02-09,959,1918
230,2020-02-25,360,2278
230,2020-03-02,35,2313
230,2020-03-19,527,2840
230,2020-03-24,876,3716
230,2020-04-06,72,3788
231,2020-01-20,122,122
231,2020-01-28,120,242
231,2020-01-30,238,480
231,2020-02-07,64,544
231,2020-02-14,572,1116
231,2020-02-16,736,1852
231,2020-02-22,398,2250
231,2020-03-02,199,2449
231,2020-03-06,952,3401
231,2020-03-13,258,3659
231,2020-03-31,67,3726
231,2020-04-04,22,3748
231,2020-04-09,487,4235
232,2020-01-02,843,843
232,2020-01-11,833,1676
232,2020-01-23,551,2227
232,2020-01-27,809,3036
232,2020-02-08,227,3263
232,2020-02-10,411,3728
232,2020-02-10,54,3728
232,2020-02-16,502,4842
232,2020-02-16,612,4842
232,2020-02-20,227,5069
232,2020-02-21,252,5321
232,2020-02-27,455,5776
232,2020-03-06,738,6514
232,2020-03-09,22,6536
232,2020-03-28,584,7120
232,2020-03-30,235,7355
233,2020-01-03,187,187
233,2020-01-08,833,1020
233,2020-01-17,801,1821
233,2020-01-21,471,2292
233,2020-01-23,445,2737
233,2020-02-08,234,2971
233,2020-02-12,837,3808
233,2020-02-14,572,4380
233,2020-02-28,528,4908
233,2020-03-01,832,5740
234,2020-01-03,236,236
234,2020-01-04,134,665
234,2020-01-04,295,665
234,2020-01-06,418,1083
234,2020-01-16,937,2020
234,2020-01-24,76,2096
234,2020-01-28,2,2098
234,2020-02-01,110,2208
234,2020-02-02,250,2458
234,2020-02-18,834,3292
234,2020-02-22,567,3859
234,2020-02-24,222,4081
234,2020-02-29,927,5008
234,2020-03-03,325,5333
234,2020-03-06,875,6208
234,2020-03-09,701,7335
234,2020-03-09,426,7335
234,2020-03-13,904,8239
234,2020-03-15,656,8895
234,2020-03-17,745,9640
234,2020-03-20,494,10134
234,2020-03-29,592,10726
235,2020-01-07,723,723
235,2020-01-10,919,1642
235,2020-01-22,890,2532
235,2020-01-31,877,3409
235,2020-02-06,428,3837
235,2020-02-22,535,4372
235,2020-02-25,524,4896
235,2020-03-16,530,5426
235,2020-03-20,30,5456
236,2020-01-27,356,356
236,2020-02-05,335,691
236,2020-02-18,538,1229
236,2020-02-25,170,1399
236,2020-03-07,836,2235
236,2020-03-14,347,2582
236,2020-03-19,771,3353
236,2020-03-23,419,3772
236,2020-03-25,966,4738
236,2020-04-01,501,5239
236,2020-04-10,73,5312
236,2020-04-14,450,5762
237,2020-01-16,106,106
237,2020-01-21,280,386
237,2020-02-07,845,1231
237,2020-02-09,29,1260
237,2020-02-15,289,1766
237,2020-02-15,217,1766
237,2020-03-16,679,2445
237,2020-03-23,752,3197
237,2020-04-01,155,3352
237,2020-04-02,9,3361
237,2020-04-05,653,4014
237,2020-04-08,480,4494
237,2020-04-12,782,5276
238,2020-01-18,896,990
238,2020-01-18,94,990
238,2020-02-09,585,1575
238,2020-02-12,278,1853
238,2020-02-16,161,2014
238,2020-04-10,929,2943
238,2020-04-12,820,3763
239,2020-01-18,771,1389
239,2020-01-18,618,1389
239,2020-01-24,40,1429
239,2020-01-25,123,1552
239,2020-02-12,716,2268
239,2020-03-01,345,2613
239,2020-03-09,113,2726
239,2020-03-12,506,3232
239,2020-03-21,586,3818
239,2020-03-29,718,4584
239,2020-03-29,48,4584
239,2020-04-06,829,5413
239,2020-04-08,468,5881
240,2020-01-10,872,872
240,2020-01-12,725,1597
240,2020-01-20,748,2345
240,2020-01-29,684,3029
240,2020-01-30,897,3926
240,2020-02-01,6,4245
240,2020-02-01,313,4245
240,2020-02-07,35,4280
240,2020-03-01,864,5144
240,2020-03-08,460,6457
240,2020-03-08,853,6457
240,2020-03-17,494,6951
240,2020-03-24,995,7946
240,2020-03-25,232,8178
240,2020-04-01,35,8213
240,2020-04-03,258,8471
240,2020-04-04,168,8639
241,2020-01-01,161,161
241,2020-01-05,141,302
242,2020-01-20,256,256
242,2020-01-22,227,483
242,2020-01-27,441,924
242,2020-01-28,673,1597
242,2020-02-10,835,2432
242,2020-02-12,228,2660
242,2020-02-20,328,2988
242,2020-02-22,134,3122
242,2020-02-26,643,3765
242,2020-02-28,295,4060
242,2020-03-02,286,4346
242,2020-03-09,225,4571
242,2020-03-12,654,5225
242,2020-03-16,123,6061
242,2020-03-16,713,6061
242,2020-04-01,503,6564
242,2020-04-05,915,7851
242,2020-04-05,372,7851
242,2020-04-09,1,7852
242,2020-04-12,337,8189
242,2020-04-14,47,8236
242,2020-04-18,730,8966
243,2020-01-01,247,247
243,2020-01-05,439,686
243,2020-01-14,176,862
243,2020-03-13,964,1826
243,2020-03-21,351,2177
243,2020-03-24,32,2209
244,2020-01-27,728,728
244,2020-02-05,220,948
244,2020-02-13,448,1396
244,2020-02-18,796,2192
244,2020-03-31,178,2370
244,2020-04-10,284,2654
244,2020-04-18,769,3423
245,2020-01-30,76,76
245,2020-02-14,320,396
245,2020-02-19,737,1133
245,2020-03-01,82,1698
245,2020-03-01,483,1698
245,2020-03-04,116,1814
245,2020-03-08,345,2159
245,2020-03-10,45,2204
245,2020-03-20,127,2331
245,2020-03-22,870,3201
245,2020-03-23,434,4171
245,2020-03-23,536,4171
245,2020-03-27,322,4493
245,2020-04-07,891,6004
245,2020-04-07,620,6004
245,2020-04-12,244,6248
245,2020-04-16,266,6514
245,2020-04-24,880,7394
245,2020-04-28,891,8285
246,2020-01-29,506,506
246,2020-02-10,609,1115
246,2020-02-18,531,1646
246,2020-03-03,909,2555
246,2020-03-05,527,3082
246,2020-03-25,689,3771
246,2020-04-03,859,4630
246,2020-04-07,265,4895
246,2020-04-08,860,5755
246,2020-04-09,955,6710
247,2020-01-01,930,930
247,2020-01-02,53,983
247,2020-02-04,348,1331
247,2020-02-15,754,2085
247,2020-03-11,317,2402
247,2020-03-13,132,2534
247,2020-03-28,95,2629
248,2020-01-24,304,304
248,2020-02-04,980,1284
248,2020-02-10,617,1901
248,2020-03-04,938,2839
248,2020-03-13,654,3493
248,2020-03-26,572,4065
248,2020-04-05,844,4909
248,2020-04-08,620,5529
248,2020-04-10,166,5695
248,2020-04-19,175,5870
249,2020-01-14,336,336
249,2020-03-02,729,1065
249,2020-04-12,170,1235
250,2020-01-25,625,625
250,2020-01-28,476,1101
250,2020-02-12,389,1490
250,2020-02-24,850,2340
250,2020-02-27,610,2950
250,2020-03-04,47,3640
250,2020-03-04,643,3640
250,2020-03-09,146,3786
250,2020-03-12,895,4681
250,2020-03-26,493,5174
250,2020-03-31,667,5841
250,2020-04-02,195,6036
250,2020-04-03,903,6939
250,2020-04-17,634,7573
251,2020-01-09,961,961
251,2020-01-19,108,1482
251,2020-01-19,413,1482
251,2020-01-21,836,2318
251,2020-02-12,874,3192
251,2020-02-17,783,3975
251,2020-02-27,200,4175
251,2020-02-28,743,4918
251,2020-03-03,977,5895
251,2020-03-07,703,6598
251,2020-03-09,598,7196
251,2020-03-11,323,7757
251,2020-03-11,238,7757
251,2020-03-17,153,7910
251,2020-03-25,595,8505
251,2020-03-29,39,8544
251,2020-04-01,653,9197
252,2020-01-26,982,982
252,2020-01-28,693,1675
252,2020-04-24,156,1831
253,2020-01-29,976,1947
253,2020-01-29,971,1947
253,2020-01-30,583,2530
253,2020-02-07,724,3254
253,2020-02-11,463,4471
253,2020-02-11,754,4471
253,2020-02-22,492,4963
253,2020-03-17,723,5686
253,2020-03-24,843,6529
253,2020-04-04,257,6786
253,2020-04-06,239,8015
253,2020-04-06,990,8015
253,2020-04-25,981,8996
254,2020-01-05,856,856
254,2020-01-27,820,1676
254,2020-02-02,482,2158
254,2020-02-08,971,3129
254,2020-02-10,314,3443
254,2020-02-23,931,4374
254,2020-02-27,221,4595
254,2020-03-14,782,5377
254,2020-03-18,590,5967
254,2020-03-27,961,6928
254,2020-03-28,778,7706
254,2020-03-29,17,7723
254,2020-03-30,5,7728
254,2020-03-31,734,8462
255,2020-01-14,563,563
255,2020-01-31,310,873
255,2020-02-16,479,1352
255,2020-02-27,355,1707
255,2020-03-10,105,1812
255,2020-03-28,782,2594
256,2020-01-26,811,1743
256,2020-01-26,932,1743
256,2020-02-04,10,1753
256,2020-02-15,372,2125
256,2020-02-20,278,2403
256,2020-02-24,72,2475
256,2020-02-26,636,3111
256,2020-02-27,962,4073
256,2020-02-29,451,4524
256,2020-03-02,469,4993
256,2020-03-09,589,5582
256,2020-03-10,354,5936
256,2020-03-22,82,6018
256,2020-03-23,540,6558
256,2020-04-04,191,6749
256,2020-04-08,78,6827
256,2020-04-10,562,7389
256,2020-04-17,327,7716
256,2020-04-20,944,8660
257,2020-01-20,493,493
257,2020-01-27,79,572
257,2020-02-04,62,634
257,2020-02-13,319,953
257,2020-02-17,13,966
257,2020-02-19,929,1895
257,2020-02-22,501,2396
257,2020-02-24,546,2942
257,2020-02-28,681,3623
257,2020-03-01,659,4282
257,2020-03-03,815,5097
257,2020-03-07,105,5202
257,2020-03-16,53,5255
257,2020-03-18,31,5286
257,2020-03-19,401,5687
257,2020-03-20,769,6456
257,2020-04-13,504,6960
258,2020-01-25,590,590
258,2020-02-04,849,1439
258,2020-02-14,817,2256
258,2020-03-04,379,2635
258,2020-03-06,782,3417
